PRACTICE_CODE,GROUP_CODE,REGISTER,PATIENT_LIST_TYPE,PRACTICE_LIST_SIZE
H82005,CHD,293.0,TOTAL,12329
H82005,CKD,367.0,18OV,9270
H82005,COPD,138.0,TOTAL,12329
H82005,DEM,61.0,TOTAL,12329
H82005,DEP,1099.0,18OV,9270
H82005,DM,456.0,17OV,9508
H82005,EP,55.0,18OV,9270
H82005,HF,88.0,TOTAL,12329
H82005,HYP,1554.0,TOTAL,12329
H82005,LD,47.0,TOTAL,12329
H82005,MH,86.0,TOTAL,12329
H82005,NDH,495.0,18OV,9270
H82005,OB,737.0,18OV,9270
H82005,OST,74.0,50OV,4136
H82005,PAD,54.0,TOTAL,12329
H82005,PC,60.0,TOTAL,12329
H82005,RA,62.0,16OV,9726
H82005,STIA,195.0,TOTAL,12329
H82006,AF,254.0,TOTAL,6100
H82006,AST,401.0,06OV,5820
H82006,CAN,305.0,TOTAL,6100
H82006,CHD,288.0,TOTAL,6100
H82006,CKD,243.0,18OV,5116
H82006,COPD,130.0,TOTAL,6100
H82006,DEM,117.0,TOTAL,6100
H82006,DEP,650.0,18OV,5116
H82006,DM,412.0,17OV,5174
H82006,EP,36.0,18OV,5116
H82006,HF,115.0,TOTAL,6100
H82006,HYP,1171.0,TOTAL,6100
H82006,LD,42.0,TOTAL,6100
H82006,MH,56.0,TOTAL,6100
H82006,NDH,493.0,18OV,5116
H82006,OB,438.0,18OV,5116
H82006,OST,40.0,50OV,3210
H82006,PAD,31.0,TOTAL,6100
H82006,PC,34.0,TOTAL,6100
H82006,RA,50.0,16OV,5240
H82006,STIA,182.0,TOTAL,6100
H82007,AF,528.0,TOTAL,13291
H82007,AST,1029.0,06OV,12662
H82007,CAN,677.0,TOTAL,13291
H82007,CHD,647.0,TOTAL,13291
H82007,CKD,687.0,18OV,11134
H82007,COPD,324.0,TOTAL,13291
H82007,DEM,177.0,TOTAL,13291
H82007,DEP,1230.0,18OV,11134
H82007,DM,1105.0,17OV,11260
H82007,EP,103.0,18OV,11134
H82007,HF,191.0,TOTAL,13291
H82007,HYP,2734.0,TOTAL,13291
H82007,LD,67.0,TOTAL,13291
H82007,MH,117.0,TOTAL,13291
H82007,NDH,1482.0,18OV,11134
H82007,OB,1676.0,18OV,11134
H82007,OST,103.0,50OV,7033
H82007,PAD,112.0,TOTAL,13291
H82007,PC,95.0,TOTAL,13291
H82007,RA,91.0,16OV,11387
H82007,STIA,414.0,TOTAL,13291
H82009,AF,430.0,TOTAL,16152
H82009,AST,1264.0,06OV,15206
H82009,CAN,769.0,TOTAL,16152
H82009,CHD,507.0,TOTAL,16152
H82009,CKD,646.0,18OV,12883
H82009,COPD,256.0,TOTAL,16152
H82009,DEM,146.0,TOTAL,16152
H82009,DEP,2371.0,18OV,12883
H82009,DM,1025.0,17OV,13062
H82009,EP,98.0,18OV,12883
H82009,HF,173.0,TOTAL,16152
H82009,HYP,2761.0,TOTAL,16152
H82009,LD,77.0,TOTAL,16152
H82009,MH,178.0,TOTAL,16152
H82009,NDH,1554.0,18OV,12883
H82009,OB,1474.0,18OV,12883
H82009,OST,202.0,50OV,6812
H82009,PAD,114.0,TOTAL,16152
H82009,PC,222.0,TOTAL,16152
H82009,RA,125.0,16OV,13279
H82009,STIA,343.0,TOTAL,16152
H82011,AF,399.0,TOTAL,15630
H82011,AST,1136.0,06OV,14727
H82011,CAN,569.0,TOTAL,15630
H82011,CHD,504.0,TOTAL,15630
H82011,CKD,509.0,18OV,12611
H82011,COPD,229.0,TOTAL,15630
H82011,DEM,98.0,TOTAL,15630
H82011,DEP,1545.0,18OV,12611
H82011,DM,1047.0,17OV,12779
H82011,EP,107.0,18OV,12611
H82011,HF,145.0,TOTAL,15630
H82011,HYP,2350.0,TOTAL,15630
H82011,LD,100.0,TOTAL,15630
H82011,MH,146.0,TOTAL,15630
H82011,NDH,1365.0,18OV,12611
H82011,OB,821.0,18OV,12611
H82011,OST,43.0,50OV,6443
H82011,PAD,66.0,TOTAL,15630
H82011,PC,57.0,TOTAL,15630
H82011,RA,91.0,16OV,12929
H82011,STIA,315.0,TOTAL,15630
H82012,AF,155.0,TOTAL,13388
H82012,AST,775.0,06OV,12268
H82012,CAN,262.0,TOTAL,13388
H82012,CHD,410.0,TOTAL,13388
H82012,CKD,403.0,18OV,10177
H82012,COPD,221.0,TOTAL,13388
H82012,DEM,50.0,TOTAL,13388
H82012,DEP,1124.0,18OV,10177
H82012,DM,1012.0,17OV,10343
H82012,EP,68.0,18OV,10177
H82012,HF,82.0,TOTAL,13388
H82012,HYP,1608.0,TOTAL,13388
H82012,LD,104.0,TOTAL,13388
H82012,MH,124.0,TOTAL,13388
H82012,NDH,907.0,18OV,10177
H82012,OB,1191.0,18OV,10177
H82012,OST,14.0,50OV,3544
H82012,PAD,59.0,TOTAL,13388
H82012,PC,34.0,TOTAL,13388
H82012,RA,74.0,16OV,10498
H82012,STIA,177.0,TOTAL,13388
H82013,AF,408.0,TOTAL,13265
H82013,AST,858.0,06OV,12618
H82013,CAN,592.0,TOTAL,13265
H82013,CHD,427.0,TOTAL,13265
H82013,CKD,386.0,18OV,11159
H82013,COPD,158.0,TOTAL,13265
H82013,DEM,157.0,TOTAL,13265
H82013,DEP,990.0,18OV,11159
H82013,DM,717.0,17OV,11269
H82013,EP,83.0,18OV,11159
H82013,HF,94.0,TOTAL,13265
H82013,HYP,2070.0,TOTAL,13265
H82013,LD,56.0,TOTAL,13265
H82013,MH,113.0,TOTAL,13265
H82013,NDH,1103.0,18OV,11159
H82013,OB,732.0,18OV,11159
H82013,OST,40.0,50OV,6357
H82013,PAD,55.0,TOTAL,13265
H82013,PC,67.0,TOTAL,13265
H82013,RA,63.0,16OV,11389
H82013,STIA,304.0,TOTAL,13265
H82014,AF,458.0,TOTAL,12934
H82014,AST,985.0,06OV,12269
H82014,CAN,743.0,TOTAL,12934
H82014,CHD,582.0,TOTAL,12934
H82014,CKD,684.0,18OV,10656
H82014,COPD,240.0,TOTAL,12934
H82014,DEM,150.0,TOTAL,12934
H82014,DEP,1189.0,18OV,10656
H82014,DM,917.0,17OV,10783
H82014,EP,73.0,18OV,10656
H82014,HF,134.0,TOTAL,12934
H82014,HYP,2480.0,TOTAL,12934
H82014,LD,72.0,TOTAL,12934
H82014,MH,117.0,TOTAL,12934
H82014,NDH,1243.0,18OV,10656
H82014,OB,1013.0,18OV,10656
H82014,OST,97.0,50OV,6475
H82014,PAD,86.0,TOTAL,12934
H82014,PC,93.0,TOTAL,12934
H82014,RA,93.0,16OV,10937
H82014,STIA,328.0,TOTAL,12934
H82016,AF,340.0,TOTAL,13360
H82016,AST,958.0,06OV,12574
H82016,CAN,502.0,TOTAL,13360
H82016,CHD,489.0,TOTAL,13360
H82016,CKD,374.0,18OV,10799
H82016,COPD,290.0,TOTAL,13360
H82016,DEM,113.0,TOTAL,13360
H82016,DEP,2075.0,18OV,10799
H82016,DM,1029.0,17OV,10910
H82016,EP,88.0,18OV,10799
H82016,HF,149.0,TOTAL,13360
H82016,HYP,2319.0,TOTAL,13360
H82016,LD,65.0,TOTAL,13360
H82016,MH,167.0,TOTAL,13360
H82016,NDH,1108.0,18OV,10799
H82016,OB,1430.0,18OV,10799
H82016,OST,65.0,50OV,5196
H82016,PAD,115.0,TOTAL,13360
H82016,PC,126.0,TOTAL,13360
H82016,RA,108.0,16OV,11058
H82016,STIA,277.0,TOTAL,13360
H82017,AF,702.0,TOTAL,22814
H82017,AST,1443.0,06OV,21523
H82017,CAN,1031.0,TOTAL,22814
H82017,CHD,775.0,TOTAL,22814
H82017,CKD,1319.0,18OV,18412
H82017,COPD,368.0,TOTAL,22814
H82017,DEM,379.0,TOTAL,22814
H82017,DEP,1703.0,18OV,18412
H82017,DM,1278.0,17OV,18651
H82017,EP,162.0,18OV,18412
H82017,HF,228.0,TOTAL,22814
H82017,HYP,3559.0,TOTAL,22814
H82017,LD,129.0,TOTAL,22814
H82017,MH,243.0,TOTAL,22814
H82017,NDH,1150.0,18OV,18412
H82017,OB,1334.0,18OV,18412
H82017,OST,53.0,50OV,9457
H82017,PAD,125.0,TOTAL,22814
H82017,PC,134.0,TOTAL,22814
H82017,RA,167.0,16OV,18906
H82017,STIA,547.0,TOTAL,22814
H82020,AF,167.0,TOTAL,9244
H82020,AST,405.0,06OV,8834
H82020,CAN,243.0,TOTAL,9244
H82020,CHD,259.0,TOTAL,9244
H82020,CKD,143.0,18OV,7975
H82020,COPD,241.0,TOTAL,9244
H82020,DEM,56.0,TOTAL,9244
H82020,DEP,794.0,18OV,7975
H82020,DM,520.0,17OV,8028
H82020,EP,65.0,18OV,7975
H82020,HF,58.0,TOTAL,9244
H82020,HYP,1036.0,TOTAL,9244
H82020,LD,107.0,TOTAL,9244
H82020,MH,179.0,TOTAL,9244
H82020,NDH,492.0,18OV,7975
H82020,OB,768.0,18OV,7975
H82020,OST,13.0,50OV,3607
H82020,PAD,43.0,TOTAL,9244
H82020,PC,28.0,TOTAL,9244
H82020,RA,56.0,16OV,8095
H82020,STIA,162.0,TOTAL,9244
H82021,AF,245.0,TOTAL,6372
H82021,AST,387.0,06OV,6098
H82021,CAN,385.0,TOTAL,6372
H82021,CHD,266.0,TOTAL,6372
H82021,CKD,165.0,18OV,5434
H82021,COPD,150.0,TOTAL,6372
H82021,DEM,66.0,TOTAL,6372
H82021,DEP,695.0,18OV,5434
H82021,DM,388.0,17OV,5490
H82021,EP,42.0,18OV,5434
H82021,HF,51.0,TOTAL,6372
H82021,HYP,1309.0,TOTAL,6372
H82021,LD,27.0,TOTAL,6372
H82021,MH,50.0,TOTAL,6372
H82021,NDH,521.0,18OV,5434
H82021,OB,419.0,18OV,5434
H82021,OST,12.0,50OV,3681
H82021,PAD,38.0,TOTAL,6372
H82021,PC,51.0,TOTAL,6372
H82021,RA,41.0,16OV,5551
H82021,STIA,202.0,TOTAL,6372
H82022,AF,375.0,TOTAL,12024
H82022,AST,784.0,06OV,11521
H82022,CAN,676.0,TOTAL,12024
H82022,CHD,473.0,TOTAL,12024
H82022,CKD,277.0,18OV,9773
H82022,COPD,182.0,TOTAL,12024
H82022,DEM,136.0,TOTAL,12024
H82022,DEP,964.0,18OV,9773
H82022,DM,668.0,17OV,9934
H82022,EP,55.0,18OV,9773
H82022,HF,87.0,TOTAL,12024
H82022,HYP,2067.0,TOTAL,12024
H82022,LD,35.0,TOTAL,12024
H82022,MH,113.0,TOTAL,12024
H82022,NDH,955.0,18OV,9773
H82022,OB,1136.0,18OV,9773
H82022,OST,43.0,50OV,6159
H82022,PAD,74.0,TOTAL,12024
H82022,PC,43.0,TOTAL,12024
H82022,RA,99.0,16OV,10097
H82022,STIA,304.0,TOTAL,12024
H82023,AF,1073.0,TOTAL,36314
H82023,AST,2472.0,06OV,34270
H82023,CAN,1783.0,TOTAL,36314
H82023,CHD,1299.0,TOTAL,36314
H82023,CKD,1518.0,18OV,28813
H82023,COPD,686.0,TOTAL,36314
H82023,DEM,383.0,TOTAL,36314
H82023,DEP,5297.0,18OV,28813
H82023,DM,2290.0,17OV,29272
H82023,EP,230.0,18OV,28813
H82023,HF,378.0,TOTAL,36314
H82023,HYP,6190.0,TOTAL,36314
H82023,LD,132.0,TOTAL,36314
H82023,MH,375.0,TOTAL,36314
H82023,NDH,3322.0,18OV,28813
H82023,OB,2899.0,18OV,28813
H82023,OST,225.0,50OV,15566
H82023,PAD,271.0,TOTAL,36314
H82023,PC,194.0,TOTAL,36314
H82023,RA,268.0,16OV,29713
H82023,STIA,743.0,TOTAL,36314
H82025,AF,345.0,TOTAL,16273
H82025,AST,991.0,06OV,15156
H82025,CAN,570.0,TOTAL,16273
H82025,CHD,499.0,TOTAL,16273
H82025,CKD,404.0,18OV,12674
H82025,COPD,246.0,TOTAL,16273
H82025,DEM,84.0,TOTAL,16273
H82025,DEP,1856.0,18OV,12674
H82025,DM,998.0,17OV,12879
H82025,EP,136.0,18OV,12674
H82025,HF,120.0,TOTAL,16273
H82025,HYP,2123.0,TOTAL,16273
H82025,LD,198.0,TOTAL,16273
H82025,MH,121.0,TOTAL,16273
H82025,NDH,1051.0,18OV,12674
H82025,OB,1647.0,18OV,12674
H82025,OST,25.0,50OV,5802
H82025,PAD,61.0,TOTAL,16273
H82025,PC,35.0,TOTAL,16273
H82025,RA,127.0,16OV,13105
H82025,STIA,275.0,TOTAL,16273
H82026,AF,237.0,TOTAL,19852
H82026,AST,1180.0,06OV,18279
H82026,CAN,447.0,TOTAL,19852
H82026,CHD,443.0,TOTAL,19852
H82026,CKD,316.0,18OV,14886
H82026,COPD,211.0,TOTAL,19852
H82026,DEM,46.0,TOTAL,19852
H82026,DEP,1785.0,18OV,14886
H82026,DM,1007.0,17OV,15133
H82026,EP,83.0,18OV,14886
H82026,HF,198.0,TOTAL,19852
H82026,HYP,2291.0,TOTAL,19852
H82026,LD,100.0,TOTAL,19852
H82026,MH,155.0,TOTAL,19852
H82026,NDH,1219.0,18OV,14886
H82026,OB,1326.0,18OV,14886
H82026,OST,23.0,50OV,5234
H82026,PAD,48.0,TOTAL,19852
H82026,PC,13.0,TOTAL,19852
H82026,RA,119.0,16OV,15382
H82026,STIA,200.0,TOTAL,19852
H82027,AF,124.0,TOTAL,4040
H82027,AST,251.0,06OV,3823
H82027,CAN,167.0,TOTAL,4040
H82027,CHD,109.0,TOTAL,4040
H82027,CKD,142.0,18OV,3156
H82027,COPD,50.0,TOTAL,4040
H82027,DEM,24.0,TOTAL,4040
H82027,DEP,243.0,18OV,3156
H82027,DM,177.0,17OV,3244
H82027,EP,17.0,18OV,3156
H82027,HF,51.0,TOTAL,4040
H82027,HYP,598.0,TOTAL,4040
H82027,LD,6.0,TOTAL,4040
H82027,MH,20.0,TOTAL,4040
H82027,NDH,204.0,18OV,3156
H82027,OB,248.0,18OV,3156
H82027,OST,35.0,50OV,1860
H82027,PAD,24.0,TOTAL,4040
H82027,PC,9.0,TOTAL,4040
H82027,RA,27.0,16OV,3337
H82027,STIA,62.0,TOTAL,4040
H82028,AF,228.0,TOTAL,14609
H82028,AST,805.0,06OV,13547
H82028,CAN,400.0,TOTAL,14609
H82028,CHD,317.0,TOTAL,14609
H82028,CKD,221.0,18OV,10947
H82028,COPD,155.0,TOTAL,14609
H82028,DEM,84.0,TOTAL,14609
H82028,DEP,1085.0,18OV,10947
H82028,DM,588.0,17OV,11204
H82028,EP,82.0,18OV,10947
H82028,HF,90.0,TOTAL,14609
H82028,HYP,1646.0,TOTAL,14609
H82028,LD,43.0,TOTAL,14609
H82028,MH,138.0,TOTAL,14609
H82028,NDH,670.0,18OV,10947
H82028,OB,1376.0,18OV,10947
H82028,OST,21.0,50OV,4618
H82028,PAD,37.0,TOTAL,14609
H82028,PC,53.0,TOTAL,14609
H82028,RA,76.0,16OV,11450
H82028,STIA,195.0,TOTAL,14609
H82030,AF,485.0,TOTAL,13220
H82030,AST,953.0,06OV,12623
H82030,CAN,764.0,TOTAL,13220
H82030,CHD,469.0,TOTAL,13220
H82030,CKD,634.0,18OV,11078
H82030,COPD,199.0,TOTAL,13220
H82030,DEM,147.0,TOTAL,13220
H82030,DEP,1011.0,18OV,11078
H82030,DM,760.0,17OV,11209
H82030,EP,64.0,18OV,11078
H82030,HF,124.0,TOTAL,13220
H82030,HYP,2250.0,TOTAL,13220
H82030,LD,41.0,TOTAL,13220
H82030,MH,103.0,TOTAL,13220
H82030,NDH,922.0,18OV,11078
H82030,OB,729.0,18OV,11078
H82030,OST,21.0,50OV,7191
H82030,PAD,45.0,TOTAL,13220
H82030,PC,75.0,TOTAL,13220
H82030,RA,75.0,16OV,11343
H82030,STIA,349.0,TOTAL,13220
H82031,AF,203.0,TOTAL,6546
H82031,AST,432.0,06OV,6185
H82031,CAN,337.0,TOTAL,6546
H82031,CHD,196.0,TOTAL,6546
H82031,CKD,139.0,18OV,5301
H82031,COPD,94.0,TOTAL,6546
H82031,DEM,37.0,TOTAL,6546
H82031,DEP,555.0,18OV,5301
H82031,DM,331.0,17OV,5367
H82031,EP,29.0,18OV,5301
H82031,HF,36.0,TOTAL,6546
H82031,HYP,1016.0,TOTAL,6546
H82031,LD,22.0,TOTAL,6546
H82031,MH,28.0,TOTAL,6546
H82031,NDH,611.0,18OV,5301
H82031,OB,503.0,18OV,5301
H82031,OST,20.0,50OV,3230
H82031,PAD,23.0,TOTAL,6546
H82031,PC,35.0,TOTAL,6546
H82031,RA,47.0,16OV,5456
H82031,STIA,110.0,TOTAL,6546
H82032,AF,447.0,TOTAL,13093
H82032,AST,833.0,06OV,12540
H82032,CAN,672.0,TOTAL,13093
H82032,CHD,512.0,TOTAL,13093
H82032,CKD,477.0,18OV,10946
H82032,COPD,223.0,TOTAL,13093
H82032,DEM,96.0,TOTAL,13093
H82032,DEP,1065.0,18OV,10946
H82032,DM,781.0,17OV,11085
H82032,EP,81.0,18OV,10946
H82032,HF,112.0,TOTAL,13093
H82032,HYP,2178.0,TOTAL,13093
H82032,LD,29.0,TOTAL,13093
H82032,MH,98.0,TOTAL,13093
H82032,NDH,1301.0,18OV,10946
H82032,OB,869.0,18OV,10946
H82032,OST,30.0,50OV,6773
H82032,PAD,63.0,TOTAL,13093
H82032,PC,79.0,TOTAL,13093
H82032,RA,76.0,16OV,11219
H82032,STIA,333.0,TOTAL,13093
H82033,AF,108.0,TOTAL,7605
H82033,AST,446.0,06OV,7075
H82033,CAN,288.0,TOTAL,7605
H82033,CHD,202.0,TOTAL,7605
H82033,CKD,252.0,18OV,5878
H82033,COPD,116.0,TOTAL,7605
H82033,DEM,33.0,TOTAL,7605
H82033,DEP,987.0,18OV,5878
H82033,DM,476.0,17OV,5957
H82033,EP,46.0,18OV,5878
H82033,HF,59.0,TOTAL,7605
H82033,HYP,1083.0,TOTAL,7605
H82033,LD,74.0,TOTAL,7605
H82033,MH,65.0,TOTAL,7605
H82033,NDH,619.0,18OV,5878
H82033,OB,481.0,18OV,5878
H82033,OST,40.0,50OV,2463
H82033,PAD,40.0,TOTAL,7605
H82033,PC,18.0,TOTAL,7605
H82033,RA,59.0,16OV,6063
H82033,STIA,106.0,TOTAL,7605
H82034,AF,1050.0,TOTAL,27515
H82034,AST,1947.0,06OV,26201
H82034,CAN,1069.0,TOTAL,27515
H82034,CHD,1213.0,TOTAL,27515
H82034,CKD,782.0,18OV,22693
H82034,COPD,545.0,TOTAL,27515
H82034,DEM,288.0,TOTAL,27515
H82034,DEP,2730.0,18OV,22693
H82034,DM,1808.0,17OV,22970
H82034,EP,165.0,18OV,22693
H82034,HF,340.0,TOTAL,27515
H82034,HYP,4898.0,TOTAL,27515
H82034,LD,170.0,TOTAL,27515
H82034,MH,257.0,TOTAL,27515
H82034,NDH,1683.0,18OV,22693
H82034,OB,1856.0,18OV,22693
H82034,OST,41.0,50OV,13530
H82034,PAD,206.0,TOTAL,27515
H82034,PC,164.0,TOTAL,27515
H82034,RA,230.0,16OV,23285
H82034,STIA,702.0,TOTAL,27515
H82035,AF,403.0,TOTAL,11325
H82035,AST,710.0,06OV,10709
H82035,CAN,525.0,TOTAL,11325
H82035,CHD,353.0,TOTAL,11325
H82035,CKD,308.0,18OV,9071
H82035,COPD,143.0,TOTAL,11325
H82035,DEM,136.0,TOTAL,11325
H82035,DEP,732.0,18OV,9071
H82035,DM,549.0,17OV,9204
H82035,EP,74.0,18OV,9071
H82035,HF,122.0,TOTAL,11325
H82035,HYP,2028.0,TOTAL,11325
H82035,LD,40.0,TOTAL,11325
H82035,MH,70.0,TOTAL,11325
H82035,NDH,574.0,18OV,9071
H82035,OB,558.0,18OV,9071
H82035,OST,30.0,50OV,5423
H82035,PAD,41.0,TOTAL,11325
H82035,PC,19.0,TOTAL,11325
H82035,RA,69.0,16OV,9336
H82035,STIA,264.0,TOTAL,11325
H82036,AF,323.0,TOTAL,8905
H82036,AST,745.0,06OV,8522
H82036,CAN,516.0,TOTAL,8905
H82036,CHD,358.0,TOTAL,8905
H82036,CKD,382.0,18OV,7479
H82036,COPD,129.0,TOTAL,8905
H82036,DEM,83.0,TOTAL,8905
H82036,DEP,765.0,18OV,7479
H82036,DM,543.0,17OV,7583
H82036,EP,65.0,18OV,7479
H82036,HF,111.0,TOTAL,8905
H82036,HYP,1640.0,TOTAL,8905
H82036,LD,57.0,TOTAL,8905
H82036,MH,90.0,TOTAL,8905
H82036,NDH,918.0,18OV,7479
H82036,OB,533.0,18OV,7479
H82036,OST,16.0,50OV,4481
H82036,PAD,46.0,TOTAL,8905
H82036,PC,20.0,TOTAL,8905
H82036,RA,79.0,16OV,7674
H82036,STIA,270.0,TOTAL,8905
H82037,AF,552.0,TOTAL,12661
H82037,AST,899.0,06OV,12173
H82037,CAN,770.0,TOTAL,12661
H82037,CHD,634.0,TOTAL,12661
H82037,CKD,820.0,18OV,10840
H82037,COPD,495.0,TOTAL,12661
H82037,DEM,190.0,TOTAL,12661
H82037,DEP,1276.0,18OV,10840
H82037,DM,1238.0,17OV,10966
H82037,EP,114.0,18OV,10840
H82037,HF,195.0,TOTAL,12661
H82037,HYP,2845.0,TOTAL,12661
H82037,LD,85.0,TOTAL,12661
H82037,MH,109.0,TOTAL,12661
H82037,NDH,1470.0,18OV,10840
H82037,OB,1864.0,18OV,10840
H82037,OST,14.0,50OV,7112
H82037,PAD,133.0,TOTAL,12661
H82037,PC,84.0,TOTAL,12661
H82037,RA,96.0,16OV,11066
H82037,STIA,435.0,TOTAL,12661
H82038,AF,540.0,TOTAL,13292
H82038,AST,1060.0,06OV,12740
H82038,CAN,794.0,TOTAL,13292
H82038,CHD,551.0,TOTAL,13292
H82038,CKD,811.0,18OV,10991
H82038,COPD,264.0,TOTAL,13292
H82038,DEM,140.0,TOTAL,13292
H82038,DEP,1638.0,18OV,10991
H82038,DM,980.0,17OV,11142
H82038,EP,77.0,18OV,10991
H82038,HF,174.0,TOTAL,13292
H82038,HYP,2500.0,TOTAL,13292
H82038,LD,95.0,TOTAL,13292
H82038,MH,105.0,TOTAL,13292
H82038,NDH,1266.0,18OV,10991
H82038,OB,1247.0,18OV,10991
H82038,OST,28.0,50OV,6859
H82038,PAD,81.0,TOTAL,13292
H82038,PC,92.0,TOTAL,13292
H82038,RA,113.0,16OV,11306
H82038,STIA,387.0,TOTAL,13292
H82039,AF,329.0,TOTAL,11213
H82039,AST,847.0,06OV,10511
H82039,CAN,550.0,TOTAL,11213
H82039,CHD,420.0,TOTAL,11213
H82039,CKD,331.0,18OV,8996
H82039,COPD,231.0,TOTAL,11213
H82039,DEM,109.0,TOTAL,11213
H82039,DEP,1341.0,18OV,8996
H82039,DM,837.0,17OV,9117
H82039,EP,85.0,18OV,8996
H82039,HF,149.0,TOTAL,11213
H82039,HYP,1874.0,TOTAL,11213
H82039,LD,63.0,TOTAL,11213
H82039,MH,100.0,TOTAL,11213
H82039,NDH,990.0,18OV,8996
H82039,OB,1174.0,18OV,8996
H82039,OST,47.0,50OV,4800
H82039,PAD,75.0,TOTAL,11213
H82039,PC,48.0,TOTAL,11213
H82039,RA,77.0,16OV,9234
H82039,STIA,234.0,TOTAL,11213
H82040,AF,944.0,TOTAL,31592
H82040,AST,1944.0,06OV,29936
H82040,CAN,1420.0,TOTAL,31592
H82040,CHD,1028.0,TOTAL,31592
H82040,CKD,1719.0,18OV,25325
H82040,COPD,532.0,TOTAL,31592
H82040,DEM,265.0,TOTAL,31592
H82040,DEP,3624.0,18OV,25325
H82040,DM,1700.0,17OV,25685
H82040,EP,152.0,18OV,25325
H82040,HF,311.0,TOTAL,31592
H82040,HYP,5296.0,TOTAL,31592
H82040,LD,144.0,TOTAL,31592
H82040,MH,224.0,TOTAL,31592
H82040,NDH,2096.0,18OV,25325
H82040,OB,1720.0,18OV,25325
H82040,OST,119.0,50OV,14219
H82040,PAD,164.0,TOTAL,31592
H82040,PC,57.0,TOTAL,31592
H82040,RA,245.0,16OV,26050
H82040,STIA,680.0,TOTAL,31592
H82041,AF,336.0,TOTAL,13790
H82041,AST,927.0,06OV,12925
H82041,CAN,620.0,TOTAL,13790
H82041,CHD,427.0,TOTAL,13790
H82041,CKD,504.0,18OV,11109
H82041,COPD,303.0,TOTAL,13790
H82041,DEM,131.0,TOTAL,13790
H82041,DEP,2020.0,18OV,11109
H82041,DM,955.0,17OV,11252
H82041,EP,118.0,18OV,11109
H82041,HF,87.0,TOTAL,13790
H82041,HYP,2367.0,TOTAL,13790
H82041,LD,125.0,TOTAL,13790
H82041,MH,234.0,TOTAL,13790
H82041,NDH,1024.0,18OV,11109
H82041,OB,1366.0,18OV,11109
H82041,OST,46.0,50OV,5318
H82041,PAD,74.0,TOTAL,13790
H82041,PC,91.0,TOTAL,13790
H82041,RA,89.0,16OV,11386
H82041,STIA,263.0,TOTAL,13790
H82042,AF,318.0,TOTAL,13699
H82042,AST,903.0,06OV,13034
H82042,CAN,565.0,TOTAL,13699
H82042,CHD,436.0,TOTAL,13699
H82042,CKD,378.0,18OV,11426
H82042,COPD,265.0,TOTAL,13699
H82042,DEM,141.0,TOTAL,13699
H82042,DEP,1364.0,18OV,11426
H82042,DM,850.0,17OV,11566
H82042,EP,108.0,18OV,11426
H82042,HF,134.0,TOTAL,13699
H82042,HYP,1933.0,TOTAL,13699
H82042,LD,116.0,TOTAL,13699
H82042,MH,200.0,TOTAL,13699
H82042,NDH,1210.0,18OV,11426
H82042,OB,1109.0,18OV,11426
H82042,OST,18.0,50OV,5609
H82042,PAD,85.0,TOTAL,13699
H82042,PC,47.0,TOTAL,13699
H82042,RA,65.0,16OV,11694
H82042,STIA,291.0,TOTAL,13699
H82043,AF,598.0,TOTAL,11337
H82043,AST,888.0,06OV,10947
H82043,CAN,885.0,TOTAL,11337
H82043,CHD,673.0,TOTAL,11337
H82043,CKD,216.0,18OV,9907
H82043,COPD,409.0,TOTAL,11337
H82043,DEM,184.0,TOTAL,11337
H82043,DEP,1318.0,18OV,9907
H82043,DM,1053.0,17OV,9987
H82043,EP,59.0,18OV,9907
H82043,HF,223.0,TOTAL,11337
H82043,HYP,2478.0,TOTAL,11337
H82043,LD,59.0,TOTAL,11337
H82043,MH,88.0,TOTAL,11337
H82043,NDH,970.0,18OV,9907
H82043,OB,880.0,18OV,9907
H82043,OST,117.0,50OV,6992
H82043,PAD,115.0,TOTAL,11337
H82043,PC,66.0,TOTAL,11337
H82043,RA,109.0,16OV,10070
H82043,STIA,442.0,TOTAL,11337
H82044,AF,302.0,TOTAL,11360
H82044,AST,725.0,06OV,10783
H82044,CAN,463.0,TOTAL,11360
H82044,CHD,333.0,TOTAL,11360
H82044,CKD,352.0,18OV,9083
H82044,COPD,146.0,TOTAL,11360
H82044,DEM,143.0,TOTAL,11360
H82044,DEP,795.0,18OV,9083
H82044,DM,583.0,17OV,9199
H82044,EP,59.0,18OV,9083
H82044,HF,93.0,TOTAL,11360
H82044,HYP,1497.0,TOTAL,11360
H82044,LD,27.0,TOTAL,11360
H82044,MH,103.0,TOTAL,11360
H82044,NDH,295.0,18OV,9083
H82044,OB,629.0,18OV,9083
H82044,OST,22.0,50OV,4794
H82044,PAD,59.0,TOTAL,11360
H82044,PC,25.0,TOTAL,11360
H82044,RA,73.0,16OV,9359
H82044,STIA,228.0,TOTAL,11360
H82045,AF,670.0,TOTAL,20697
H82045,AST,1558.0,06OV,19642
H82045,CAN,1011.0,TOTAL,20697
H82045,CHD,869.0,TOTAL,20697
H82045,CKD,1122.0,18OV,17262
H82045,COPD,432.0,TOTAL,20697
H82045,DEM,571.0,TOTAL,20697
H82045,DEP,3726.0,18OV,17262
H82045,DM,1464.0,17OV,17442
H82045,EP,176.0,18OV,17262
H82045,HF,337.0,TOTAL,20697
H82045,HYP,3533.0,TOTAL,20697
H82045,LD,114.0,TOTAL,20697
H82045,MH,438.0,TOTAL,20697
